order_id,order_date,customer_id,customer_location,payment_method,discount_applied,gross_amount,currency,status
ORD-2026-3114,2026-04-23 09:30:35,CUST-6254,Bengaluru,DEBIT_CARD,0.0,8341.12,INR,COMPLETED
ORD-2026-3115,2026-04-23 09:45:25,CUST-6692,Hyderabad,CREDIT_CARD,0.0,5895.59,INR,COMPLETED
ORD-2026-3116,2026-04-23 10:00:43,CUST-6903,Hyderabad,NETBANKING,0.0,8362.89,INR,COMPLETED
ORD-2026-3117,2026-04-23 10:15:59,CUST-8644,Hyderabad,CREDIT_CARD,0.0,5700.7,INR,COMPLETED
ORD-2026-3118,2026-04-23 10:30:21,CUST-3376,Bengaluru,CREDIT_CARD,0.0,7842.12,INR,COMPLETED
ORD-2026-3119,2026-04-23 10:45:08,CUST-4372,Bengaluru,CREDIT_CARD,0.0,14669.86,INR,COMPLETED
ORD-2026-3120,2026-04-23 11:00:56,CUST-9214,Bengaluru,NETBANKING,0.0,2122.26,INR,COMPLETED
ORD-2026-3121,2026-04-23 11:15:16,CUST-3698,Bengaluru,UPI,0.0,14050.33,INR,COMPLETED
ORD-2026-3122,2026-04-23 11:30:07,CUST-7116,Bengaluru,DEBIT_CARD,52.31,5219.57,INR,COMPLETED
ORD-2026-3123,2026-04-23 11:45:14,CUST-7684,Bengaluru,NETBANKING,0.0,8866.78,INR,COMPLETED
ORD-2026-3124,2026-04-23 12:00:41,CUST-4085,Bengaluru,CREDIT_CARD,0.0,7077.98,INR,COMPLETED
ORD-2026-3125,2026-04-23 12:15:31,CUST-2183,Bengaluru,UPI,24.18,2593.16,INR,COMPLETED
ORD-2026-3126,2026-04-23 12:30:34,CUST-4129,Delhi,DEBIT_CARD,0.0,9754.6,INR,COMPLETED
ORD-2026-3127,2026-04-23 12:45:13,CUST-2168,Delhi,UPI,0.0,3192.85,INR,COMPLETED
ORD-2026-3128,2026-04-23 13:00:22,CUST-1173,Bengaluru,NETBANKING,0.0,10092.98,INR,COMPLETED
ORD-2026-3129,2026-04-23 13:15:23,CUST-8020,Bengaluru,NETBANKING,0.0,3522.5,INR,COMPLETED
ORD-2026-3130,2026-04-23 13:30:43,CUST-1516,Hyderabad,UPI,0.0,7624.34,INR,COMPLETED
ORD-2026-3131,2026-04-23 13:45:30,CUST-7287,Bengaluru,DEBIT_CARD,0.0,12987.04,INR,COMPLETED
ORD-2026-3132,2026-04-23 14:00:31,CUST-7225,Delhi,DEBIT_CARD,75.9,14922.26,INR,COMPLETED
ORD-2026-3133,2026-04-23 14:15:16,CUST-2359,Delhi,NETBANKING,0.0,8384.16,INR,COMPLETED
ORD-2026-3134,2026-04-23 14:30:29,CUST-6527,Delhi,UPI,0.0,6007.84,INR,COMPLETED
ORD-2026-3135,2026-04-23 14:45:20,CUST-8392,Delhi,UPI,0.0,4992.3,INR,COMPLETED
ORD-2026-3136,2026-04-23 15:00:43,CUST-1462,Bengaluru,UPI,0.0,2361.57,INR,COMPLETED
ORD-2026-3137,2026-04-23 15:15:17,CUST-7359,Bengaluru,CREDIT_CARD,0.0,10608.4,INR,COMPLETED
ORD-2026-3138,2026-04-23 15:30:07,CUST-9046,Delhi,DEBIT_CARD,29.34,10624.14,INR,COMPLETED
ORD-2026-3139,2026-04-23 15:45:18,CUST-7991,Delhi,UPI,0.0,9216.25,INR,COMPLETED
ORD-2026-3140,2026-04-23 16:00:12,CUST-5080,Delhi,UPI,0.0,7491.12,INR,COMPLETED
ORD-2026-3141,2026-04-23 16:15:02,CUST-4660,Hyderabad,CREDIT_CARD,58.36,4883.01,INR,COMPLETED
ORD-2026-3142,2026-04-23 16:30:28,CUST-2902,Delhi,CREDIT_CARD,0.0,12222.07,INR,COMPLETED
ORD-2026-3143,2026-04-23 16:45:28,CUST-8044,Delhi,UPI,0.0,7694.11,INR,COMPLETED
ORD-2026-3144,2026-04-23 17:00:34,CUST-8760,Delhi,DEBIT_CARD,0.0,2041.76,INR,COMPLETED
ORD-2026-3145,2026-04-23 17:15:04,CUST-5305,Bengaluru,NETBANKING,0.0,1445.04,INR,COMPLETED
ORD-2026-3146,2026-04-23 17:30:07,CUST-2415,Bengaluru,CREDIT_CARD,0.0,849.58,INR,COMPLETED
ORD-2026-3147,2026-04-23 17:45:42,CUST-7116,Bengaluru,NETBANKING,0.0,14949.55,INR,COMPLETED
ORD-2026-3148,2026-04-23 18:00:26,CUST-1651,Delhi,CREDIT_CARD,0.0,2179.82,INR,COMPLETED
ORD-2026-3149,2026-04-23 18:15:44,CUST-7092,Delhi,CREDIT_CARD,0.0,6165.29,INR,COMPLETED
ORD-2026-3150,2026-04-23 18:30:33,CUST-9692,Delhi,UPI,0.0,10155.71,INR,COMPLETED
ORD-2026-3151,2026-04-23 18:45:58,CUST-8870,Delhi,CREDIT_CARD,0.0,4033.3,INR,COMPLETED
ORD-2026-3152,2026-04-23 19:00:30,CUST-3824,Hyderabad,NETBANKING,0.0,3604.78,INR,COMPLETED
ORD-2026-3153,2026-04-23 19:15:09,CUST-9353,Delhi,UPI,6.8,10172.69,INR,COMPLETED
ORD-2026-3154,2026-04-23 19:30:36,CUST-7774,Bengaluru,UPI,0.0,2888.62,INR,COMPLETED
ORD-2026-3155,2026-04-23 19:45:03,CUST-1703,Hyderabad,DEBIT_CARD,0.0,11409.38,INR,COMPLETED
ORD-2026-3156,2026-04-23 20:00:46,CUST-7402,Hyderabad,CREDIT_CARD,0.0,13996.31,INR,COMPLETED
ORD-2026-3157,2026-04-23 20:15:39,CUST-9348,Hyderabad,CREDIT_CARD,0.0,14266.12,INR,COMPLETED
ORD-2026-3158,2026-04-23 20:30:38,CUST-9145,Delhi,CREDIT_CARD,0.0,8058.25,INR,COMPLETED
ORD-2026-3159,2026-04-23 20:45:04,CUST-3384,Bengaluru,NETBANKING,0.0,8644.46,INR,COMPLETED
ORD-2026-3160,2026-04-23 21:00:17,CUST-6594,Hyderabad,NETBANKING,60.53,7235.35,INR,COMPLETED
ORD-2026-3161,2026-04-23 21:15:32,CUST-3248,Hyderabad,NETBANKING,0.0,7572.92,INR,COMPLETED
ORD-2026-3162,2026-04-23 21:30:21,CUST-2031,Hyderabad,NETBANKING,0.0,8224.72,INR,COMPLETED
ORD-2026-3163,2026-04-23 21:45:32,CUST-6311,Delhi,DEBIT_CARD,0.0,3803.71,INR,COMPLETED
ORD-2026-3164,2026-04-23 22:00:52,CUST-7742,Hyderabad,DEBIT_CARD,0.0,5357.48,INR,COMPLETED
ORD-2026-3165,2026-04-23 22:15:56,CUST-5833,Delhi,CREDIT_CARD,0.0,11909.95,INR,COMPLETED
ORD-2026-3166,2026-04-23 22:30:51,CUST-9521,Delhi,DEBIT_CARD,0.0,7209.01,INR,COMPLETED
ORD-2026-3167,2026-04-23 22:45:15,CUST-6527,Delhi,DEBIT_CARD,80.96,3483.14,INR,COMPLETED
ORD-2026-3168,2026-04-23 23:00:30,CUST-8521,Bengaluru,CREDIT_CARD,0.0,10897.1,INR,COMPLETED
ORD-2026-3169,2026-04-23 23:15:16,CUST-7169,Bengaluru,UPI,0.33,2304.22,INR,COMPLETED
ORD-2026-3170,2026-04-23 23:30:29,CUST-5539,Bengaluru,DEBIT_CARD,0.0,14053.89,INR,COMPLETED
ORD-2026-3171,2026-04-23 23:45:27,CUST-9020,Bengaluru,DEBIT_CARD,0.0,9607.63,INR,COMPLETED
ORD-2026-3172,2026-04-24 00:00:20,CUST-3967,Delhi,NETBANKING,0.0,2231.95,INR,COMPLETED
ORD-2026-3173,2026-04-24 00:15:02,CUST-5544,Delhi,UPI,0.0,12784.03,INR,COMPLETED
ORD-2026-3174,2026-04-24 00:30:59,CUST-7934,Delhi,CREDIT_CARD,0.0,11273.84,INR,COMPLETED
ORD-2026-3175,2026-04-24 00:45:00,CUST-5541,Hyderabad,UPI,0.0,2115.76,INR,COMPLETED
ORD-2026-3176,2026-04-24 01:00:38,CUST-5370,Bengaluru,CREDIT_CARD,0.0,8773.95,INR,COMPLETED
ORD-2026-3177,2026-04-24 01:15:35,CUST-4602,Delhi,CREDIT_CARD,82.51,8969.74,INR,COMPLETED
ORD-2026-3178,2026-04-24 01:30:10,CUST-5419,Hyderabad,UPI,0.0,1822.08,INR,COMPLETED
ORD-2026-3179,2026-04-24 01:45:14,CUST-3713,Delhi,NETBANKING,27.95,4009.36,INR,COMPLETED
ORD-2026-3180,2026-04-24 02:00:19,CUST-7335,Hyderabad,CREDIT_CARD,0.0,6810.3,INR,COMPLETED
ORD-2026-3181,2026-04-24 02:15:26,CUST-8250,Delhi,UPI,0.0,10830.16,INR,COMPLETED
ORD-2026-3182,2026-04-24 02:30:01,CUST-5451,Delhi,NETBANKING,49.15,8348.34,INR,COMPLETED
ORD-2026-3183,2026-04-24 02:45:01,CUST-7355,Hyderabad,DEBIT_CARD,0.0,7735.97,INR,COMPLETED
ORD-2026-3184,2026-04-24 03:00:04,CUST-7187,Delhi,CREDIT_CARD,0.0,9213.83,INR,COMPLETED
ORD-2026-3185,2026-04-24 03:15:22,CUST-5075,Bengaluru,CREDIT_CARD,0.0,6373.98,INR,COMPLETED
ORD-2026-3186,2026-04-24 03:30:38,CUST-1397,Bengaluru,NETBANKING,24.41,13227.09,INR,COMPLETED
ORD-2026-3187,2026-04-24 03:45:28,CUST-1358,Hyderabad,UPI,0.0,10839.51,INR,COMPLETED
ORD-2026-3188,2026-04-24 04:00:01,CUST-8296,Hyderabad,NETBANKING,0.0,7618.88,INR,COMPLETED
ORD-2026-3189,2026-04-24 04:15:17,CUST-5257,Hyderabad,DEBIT_CARD,0.0,5815.62,INR,COMPLETED
ORD-2026-3190,2026-04-24 04:30:24,CUST-4745,Delhi,CREDIT_CARD,0.0,5786.29,INR,COMPLETED
ORD-2026-3191,2026-04-24 04:45:39,CUST-1820,Hyderabad,UPI,0.0,10582.04,INR,COMPLETED
ORD-2026-3192,2026-04-24 05:00:09,CUST-8141,Hyderabad,NETBANKING,18.6,4750.72,INR,COMPLETED
ORD-2026-3193,2026-04-24 05:15:33,CUST-2511,Bengaluru,DEBIT_CARD,0.0,1468.29,INR,COMPLETED
ORD-2026-3194,2026-04-24 05:30:35,CUST-7934,Delhi,CREDIT_CARD,0.0,7318.6,INR,COMPLETED
ORD-2026-3195,2026-04-24 05:45:45,CUST-2663,Hyderabad,CREDIT_CARD,17.87,1617.19,INR,COMPLETED
ORD-2026-3196,2026-04-24 06:00:35,CUST-3931,Delhi,NETBANKING,0.0,11532.47,INR,COMPLETED
ORD-2026-3197,2026-04-24 06:15:20,CUST-5461,Bengaluru,CREDIT_CARD,50.09,12903.41,INR,COMPLETED
ORD-2026-3198,2026-04-24 06:30:08,CUST-8685,Delhi,NETBANKING,24.19,2921.52,INR,COMPLETED
ORD-2026-3199,2026-04-24 06:45:50,CUST-5027,Hyderabad,DEBIT_CARD,0.0,4549.52,INR,COMPLETED
ORD-2026-3200,2026-04-24 07:00:40,CUST-1692,Delhi,CREDIT_CARD,13.59,9287.16,INR,COMPLETED
ORD-2026-3201,2026-04-24 07:15:33,CUST-7471,Bengaluru,NETBANKING,0.0,12083.15,INR,COMPLETED
ORD-2026-3202,2026-04-24 07:30:41,CUST-6798,Bengaluru,NETBANKING,0.0,14177.64,INR,COMPLETED
ORD-2026-3203,2026-04-24 07:45:48,CUST-7679,Delhi,NETBANKING,0.0,4145.73,INR,COMPLETED
ORD-2026-3204,2026-04-24 08:00:13,CUST-7021,Hyderabad,CREDIT_CARD,0.0,1564.55,INR,COMPLETED
ORD-2026-3205,2026-04-24 08:15:24,CUST-1391,Hyderabad,NETBANKING,0.0,4843.01,INR,COMPLETED
ORD-2026-3206,2026-04-24 08:30:13,CUST-3411,Hyderabad,UPI,79.05,6815.29,INR,COMPLETED
ORD-2026-3207,2026-04-24 08:45:50,CUST-5005,Delhi,CREDIT_CARD,0.0,4878.6,INR,COMPLETED
ORD-2026-3208,2026-04-24 09:00:16,CUST-8640,Bengaluru,NETBANKING,0.0,7558.25,INR,COMPLETED
ORD-2026-3209,2026-04-24 09:15:08,CUST-1841,Delhi,NETBANKING,89.7,6529.1,INR,COMPLETED
ORD-2026-3210,2026-04-24 09:30:03,CUST-7333,Bengaluru,DEBIT_CARD,7.81,5583.05,INR,COMPLETED
ORD-2026-3211,2026-04-24 09:45:35,CUST-8855,Delhi,DEBIT_CARD,0.0,7418.07,INR,COMPLETED
ORD-2026-3212,2026-04-24 10:00:10,CUST-2659,Delhi,DEBIT_CARD,0.0,660.31,INR,COMPLETED
ORD-2026-3213,2026-04-24 10:15:01,CUST-9537,Hyderabad,DEBIT_CARD,0.0,7887.85,INR,COMPLETED
ORD-2026-3214,2026-04-24 10:30:29,CUST-6350,Hyderabad,DEBIT_CARD,0.0,5530.42,INR,COMPLETED
ORD-2026-3215,2026-04-24 10:45:56,CUST-8987,Hyderabad,UPI,0.0,6856.77,INR,COMPLETED
ORD-2026-3216,2026-04-24 11:00:09,CUST-7191,Hyderabad,UPI,0.0,14027.74,INR,COMPLETED
ORD-2026-3217,2026-04-24 11:15:09,CUST-4216,Delhi,DEBIT_CARD,0.0,11550.58,INR,COMPLETED
ORD-2026-3218,2026-04-24 11:30:14,CUST-5962,Delhi,NETBANKING,19.45,1107.43,INR,COMPLETED
ORD-2026-3219,2026-04-24 11:45:51,CUST-3484,Hyderabad,CREDIT_CARD,0.0,12475.87,INR,COMPLETED
ORD-2026-3220,2026-04-24 12:00:04,CUST-1613,Hyderabad,CREDIT_CARD,0.0,2869.18,INR,COMPLETED
ORD-2026-3221,2026-04-24 12:15:14,CUST-3713,Bengaluru,UPI,0.0,7290.45,INR,COMPLETED
ORD-2026-3222,2026-04-24 12:30:51,CUST-7096,Hyderabad,NETBANKING,25.81,13541.38,INR,COMPLETED
ORD-2026-3223,2026-04-24 12:45:42,CUST-3549,Bengaluru,DEBIT_CARD,0.0,5234.73,INR,COMPLETED
ORD-2026-3224,2026-04-24 13:00:49,CUST-4706,Delhi,DEBIT_CARD,0.0,13500.56,INR,COMPLETED
ORD-2026-3225,2026-04-24 13:15:19,CUST-7630,Delhi,DEBIT_CARD,30.03,7733.68,INR,COMPLETED
ORD-2026-3226,2026-04-24 13:30:52,CUST-4663,Delhi,UPI,24.87,2645.59,INR,COMPLETED
ORD-2026-3227,2026-04-24 13:45:44,CUST-6947,Hyderabad,UPI,0.0,8362.03,INR,COMPLETED
ORD-2026-3228,2026-04-24 14:00:05,CUST-8883,Bengaluru,DEBIT_CARD,0.0,4016.17,INR,COMPLETED
ORD-2026-3229,2026-04-24 14:15:27,CUST-8080,Delhi,UPI,0.0,6385.91,INR,COMPLETED
ORD-2026-3230,2026-04-24 14:30:07,CUST-8971,Hyderabad,DEBIT_CARD,39.63,4966.11,INR,COMPLETED
ORD-2026-3231,2026-04-24 14:45:27,CUST-5693,Delhi,NETBANKING,0.0,12817.03,INR,COMPLETED
ORD-2026-3232,2026-04-24 15:00:38,CUST-7174,Delhi,DEBIT_CARD,0.0,5243.57,INR,COMPLETED
ORD-2026-3233,2026-04-24 15:15:09,CUST-9071,Delhi,UPI,79.36,8335.37,INR,COMPLETED
ORD-2026-3234,2026-04-24 15:30:00,CUST-1535,Delhi,CREDIT_CARD,0.0,7332.52,INR,COMPLETED
ORD-2026-3235,2026-04-24 15:45:36,CUST-3706,Hyderabad,DEBIT_CARD,0.0,1769.04,INR,COMPLETED
ORD-2026-3236,2026-04-24 16:00:02,CUST-4149,Delhi,UPI,82.42,9408.27,INR,COMPLETED
ORD-2026-3237,2026-04-24 16:15:17,CUST-9619,Delhi,UPI,28.44,9103.87,INR,COMPLETED
ORD-2026-3238,2026-04-24 16:30:38,CUST-3578,Bengaluru,NETBANKING,0.0,12859.73,INR,COMPLETED
ORD-2026-3239,2026-04-24 16:45:31,CUST-5648,Delhi,UPI,0.0,9294.01,INR,COMPLETED
ORD-2026-3240,2026-04-24 17:00:30,CUST-6877,Bengaluru,CREDIT_CARD,0.0,12248.93,INR,COMPLETED
ORD-2026-3241,2026-04-24 17:15:26,CUST-4852,Hyderabad,NETBANKING,0.0,12201.01,INR,COMPLETED
ORD-2026-3242,2026-04-24 17:30:09,CUST-1602,Delhi,CREDIT_CARD,0.0,10696.9,INR,COMPLETED
ORD-2026-3243,2026-04-24 17:45:28,CUST-2203,Hyderabad,CREDIT_CARD,0.0,2328.59,INR,COMPLETED
ORD-2026-3244,2026-04-24 18:00:15,CUST-8132,Hyderabad,DEBIT_CARD,0.0,10920.29,INR,COMPLETED
ORD-2026-3245,2026-04-24 18:15:13,CUST-1554,Hyderabad,DEBIT_CARD,0.0,13486.05,INR,COMPLETED
ORD-2026-3246,2026-04-24 18:30:03,CUST-5131,Hyderabad,DEBIT_CARD,0.0,955.0,INR,COMPLETED
ORD-2026-3247,2026-04-24 18:45:42,CUST-6301,Hyderabad,NETBANKING,0.0,14515.01,INR,COMPLETED
ORD-2026-3248,2026-04-24 19:00:42,CUST-4014,Delhi,NETBANKING,16.42,5064.43,INR,COMPLETED
ORD-2026-3249,2026-04-24 19:15:05,CUST-6481,Delhi,NETBANKING,0.0,7559.97,INR,COMPLETED
ORD-2026-3250,2026-04-24 19:30:38,CUST-5552,Delhi,CREDIT_CARD,0.0,7682.69,INR,COMPLETED
ORD-2026-3251,2026-04-24 19:45:49,CUST-6910,Bengaluru,UPI,0.0,633.76,INR,COMPLETED
ORD-2026-3252,2026-04-24 20:00:00,CUST-9209,Delhi,DEBIT_CARD,0.0,2016.66,INR,COMPLETED
ORD-2026-3253,2026-04-24 20:15:25,CUST-4222,Hyderabad,DEBIT_CARD,0.0,13399.0,INR,COMPLETED
ORD-2026-3254,2026-04-24 20:30:29,CUST-9964,Hyderabad,UPI,0.0,14480.07,INR,COMPLETED
ORD-2026-3255,2026-04-24 20:45:02,CUST-1293,Hyderabad,NETBANKING,0.0,4625.04,INR,COMPLETED
ORD-2026-3256,2026-04-24 21:00:30,CUST-7836,Hyderabad,UPI,60.88,12528.52,INR,COMPLETED
ORD-2026-3257,2026-04-24 21:15:14,CUST-5919,Bengaluru,DEBIT_CARD,81.67,7014.43,INR,COMPLETED
ORD-2026-3258,2026-04-24 21:30:16,CUST-4755,Delhi,DEBIT_CARD,0.0,562.13,INR,COMPLETED
ORD-2026-3259,2026-04-24 21:45:15,CUST-8045,Delhi,NETBANKING,80.24,6256.21,INR,COMPLETED
ORD-2026-3260,2026-04-24 22:00:01,CUST-6016,Bengaluru,NETBANKING,0.0,7775.4,INR,COMPLETED
ORD-2026-3261,2026-04-24 22:15:42,CUST-2898,Delhi,CREDIT_CARD,38.9,8509.21,INR,COMPLETED
ORD-2026-3262,2026-04-24 22:30:34,CUST-1232,Bengaluru,DEBIT_CARD,0.0,10013.49,INR,COMPLETED
ORD-2026-3263,2026-04-24 22:45:01,CUST-5230,Delhi,CREDIT_CARD,0.0,1942.17,INR,COMPLETED
ORD-2026-3264,2026-04-24 23:00:10,CUST-4343,Bengaluru,DEBIT_CARD,0.0,13636.34,INR,COMPLETED
ORD-2026-3265,2026-04-24 23:15:34,CUST-2123,Delhi,DEBIT_CARD,87.32,10527.58,INR,COMPLETED
ORD-2026-3266,2026-04-24 23:30:49,CUST-5424,Delhi,CREDIT_CARD,0.0,11669.92,INR,COMPLETED
ORD-2026-3267,2026-04-24 23:45:32,CUST-9758,Hyderabad,DEBIT_CARD,0.0,11607.0,INR,COMPLETED
ORD-2026-3268,2026-04-25 00:00:22,CUST-6787,Delhi,DEBIT_CARD,0.0,11940.5,INR,COMPLETED
ORD-2026-3269,2026-04-25 00:15:01,CUST-2415,Delhi,DEBIT_CARD,0.0,13708.34,INR,COMPLETED
ORD-2026-3270,2026-04-25 00:30:52,CUST-4181,Hyderabad,CREDIT_CARD,75.73,10498.18,INR,COMPLETED
ORD-2026-3271,2026-04-25 00:45:21,CUST-8084,Delhi,UPI,77.59,12875.84,INR,COMPLETED
ORD-2026-3272,2026-04-25 01:00:12,CUST-8920,Bengaluru,CREDIT_CARD,0.0,9505.59,INR,COMPLETED
ORD-2026-3273,2026-04-25 01:15:59,CUST-9099,Bengaluru,CREDIT_CARD,0.0,13736.8,INR,COMPLETED
ORD-2026-3274,2026-04-25 01:30:23,CUST-1687,Delhi,DEBIT_CARD,0.0,3387.14,INR,COMPLETED
ORD-2026-3275,2026-04-25 01:45:42,CUST-6549,Hyderabad,DEBIT_CARD,0.0,14041.84,INR,COMPLETED
ORD-2026-3276,2026-04-25 02:00:05,CUST-2572,Bengaluru,DEBIT_CARD,0.0,2444.15,INR,COMPLETED
ORD-2026-3277,2026-04-25 02:15:37,CUST-9099,Bengaluru,UPI,72.59,2468.67,INR,COMPLETED
ORD-2026-3278,2026-04-25 02:30:39,CUST-6194,Delhi,UPI,0.0,12257.02,INR,COMPLETED
ORD-2026-3279,2026-04-25 02:45:18,CUST-2746,Delhi,NETBANKING,66.48,1064.61,INR,COMPLETED
ORD-2026-3280,2026-04-25 03:00:09,CUST-7750,Delhi,DEBIT_CARD,36.38,4569.69,INR,COMPLETED
ORD-2026-3281,2026-04-25 03:15:19,CUST-1428,Hyderabad,DEBIT_CARD,0.0,6399.63,INR,COMPLETED
ORD-2026-3282,2026-04-25 03:30:55,CUST-9600,Bengaluru,UPI,0.0,2492.66,INR,COMPLETED
ORD-2026-3283,2026-04-25 03:45:06,CUST-6468,Hyderabad,DEBIT_CARD,18.26,14632.27,INR,COMPLETED
ORD-2026-3284,2026-04-25 04:00:14,CUST-6103,Bengaluru,UPI,0.0,1211.64,INR,COMPLETED
ORD-2026-3285,2026-04-25 04:15:42,CUST-7613,Delhi,DEBIT_CARD,0.0,4814.42,INR,COMPLETED
ORD-2026-3286,2026-04-25 04:30:42,CUST-1852,Delhi,UPI,0.0,5332.36,INR,COMPLETED
ORD-2026-3287,2026-04-25 04:45:06,CUST-1696,Hyderabad,UPI,40.6,13425.33,INR,COMPLETED
ORD-2026-3288,2026-04-25 05:00:37,CUST-5056,Delhi,DEBIT_CARD,0.0,14125.03,INR,COMPLETED
ORD-2026-3289,2026-04-25 05:15:40,CUST-8705,Delhi,UPI,0.0,12277.6,INR,COMPLETED
ORD-2026-3290,2026-04-25 05:30:52,CUST-9350,Delhi,CREDIT_CARD,0.53,13025.47,INR,COMPLETED
ORD-2026-3291,2026-04-25 05:45:50,CUST-4072,Hyderabad,DEBIT_CARD,0.0,11082.84,INR,COMPLETED
ORD-2026-3292,2026-04-25 06:00:13,CUST-7364,Delhi,NETBANKING,29.27,9392.24,INR,COMPLETED
ORD-2026-3293,2026-04-25 06:15:37,CUST-5713,Hyderabad,NETBANKING,0.0,6467.37,INR,COMPLETED
ORD-2026-3294,2026-04-25 06:30:16,CUST-9153,Delhi,NETBANKING,40.55,9900.9,INR,COMPLETED
ORD-2026-3295,2026-04-25 06:45:08,CUST-2965,Bengaluru,DEBIT_CARD,0.0,8860.93,INR,COMPLETED
ORD-2026-3296,2026-04-25 07:00:14,CUST-1762,Bengaluru,UPI,0.0,14973.1,INR,COMPLETED
ORD-2026-3297,2026-04-25 07:15:17,CUST-1046,Bengaluru,CREDIT_CARD,0.0,14411.3,INR,COMPLETED
ORD-2026-3298,2026-04-25 07:30:26,CUST-4380,Hyderabad,UPI,0.0,2050.83,INR,COMPLETED
ORD-2026-3299,2026-04-25 07:45:55,CUST-7735,Hyderabad,UPI,0.0,5846.97,INR,COMPLETED
ORD-2026-3300,2026-04-25 08:00:42,CUST-3390,Delhi,DEBIT_CARD,0.0,3422.46,INR,COMPLETED
ORD-2026-3301,2026-04-25 08:15:31,CUST-8167,Delhi,CREDIT_CARD,0.0,14262.57,INR,COMPLETED
ORD-2026-3302,2026-04-25 08:30:10,CUST-1976,Bengaluru,NETBANKING,0.0,1390.37,INR,COMPLETED
ORD-2026-3303,2026-04-25 08:45:07,CUST-3305,Hyderabad,CREDIT_CARD,0.0,13278.95,INR,COMPLETED
ORD-2026-3304,2026-04-25 09:00:30,CUST-9676,Delhi,UPI,0.0,11892.58,INR,COMPLETED
ORD-2026-3305,2026-04-25 09:15:14,CUST-5515,Hyderabad,DEBIT_CARD,26.96,7015.47,INR,COMPLETED
ORD-2026-3306,2026-04-25 09:30:57,CUST-4840,Bengaluru,CREDIT_CARD,0.0,2435.56,INR,COMPLETED
ORD-2026-3307,2026-04-25 09:45:17,CUST-9552,Hyderabad,CREDIT_CARD,0.0,10958.02,INR,COMPLETED
ORD-2026-3308,2026-04-25 10:00:25,CUST-2755,Delhi,DEBIT_CARD,25.21,794.34,INR,COMPLETED
ORD-2026-3309,2026-04-25 10:15:31,CUST-1055,Delhi,CREDIT_CARD,32.74,14673.05,INR,COMPLETED
ORD-2026-3310,2026-04-25 10:30:36,CUST-8881,Delhi,NETBANKING,0.0,5448.8,INR,COMPLETED
ORD-2026-3311,2026-04-25 10:45:48,CUST-5455,Bengaluru,DEBIT_CARD,0.0,6660.31,INR,COMPLETED
ORD-2026-3312,2026-04-25 11:00:24,CUST-4215,Delhi,DEBIT_CARD,0.0,7341.89,INR,COMPLETED
ORD-2026-3313,2026-04-25 11:15:48,CUST-6462,Hyderabad,DEBIT_CARD,0.0,3996.92,INR,COMPLETED
ORD-2026-3314,2026-04-25 11:30:44,CUST-3244,Delhi,UPI,0.0,1605.89,INR,COMPLETED
ORD-2026-3315,2026-04-25 11:45:26,CUST-2189,Delhi,CREDIT_CARD,0.0,8257.22,INR,COMPLETED
ORD-2026-3316,2026-04-25 12:00:45,CUST-4514,Delhi,NETBANKING,0.0,2467.96,INR,COMPLETED
ORD-2026-3317,2026-04-25 12:15:58,CUST-2970,Hyderabad,DEBIT_CARD,0.0,9018.74,INR,COMPLETED
ORD-2026-3318,2026-04-25 12:30:21,CUST-2946,Delhi,CREDIT_CARD,79.11,13891.72,INR,COMPLETED
ORD-2026-3319,2026-04-25 12:45:30,CUST-9864,Delhi,CREDIT_CARD,0.0,10490.45,INR,COMPLETED
ORD-2026-3320,2026-04-25 13:00:59,CUST-4544,Hyderabad,UPI,10.01,12709.68,INR,COMPLETED
ORD-2026-3321,2026-04-25 13:15:17,CUST-6717,Hyderabad,CREDIT_CARD,0.0,501.35,INR,COMPLETED
ORD-2026-3322,2026-04-25 13:30:47,CUST-1349,Bengaluru,CREDIT_CARD,0.0,1913.91,INR,COMPLETED
ORD-2026-3323,2026-04-25 13:45:47,CUST-3939,Delhi,CREDIT_CARD,19.76,1155.46,INR,COMPLETED
ORD-2026-3324,2026-04-25 14:00:03,CUST-4696,Bengaluru,NETBANKING,0.0,10094.09,INR,COMPLETED
ORD-2026-3325,2026-04-25 14:15:40,CUST-5908,Bengaluru,CREDIT_CARD,0.0,11470.55,INR,COMPLETED
ORD-2026-3326,2026-04-25 14:30:53,CUST-8761,Hyderabad,UPI,0.0,13566.77,INR,COMPLETED
ORD-2026-3327,2026-04-25 14:45:34,CUST-7887,Delhi,UPI,0.0,3038.89,INR,COMPLETED
ORD-2026-3328,2026-04-25 15:00:09,CUST-8120,Delhi,CREDIT_CARD,0.0,6518.27,INR,COMPLETED
ORD-2026-3329,2026-04-25 15:15:33,CUST-9697,Bengaluru,DEBIT_CARD,91.71,10848.97,INR,COMPLETED
ORD-2026-3330,2026-04-25 15:30:10,CUST-9730,Bengaluru,NETBANKING,0.0,12517.25,INR,COMPLETED
ORD-2026-3331,2026-04-25 15:45:11,CUST-8292,Hyderabad,NETBANKING,0.0,9358.76,INR,COMPLETED
ORD-2026-3332,2026-04-25 16:00:51,CUST-1328,Delhi,CREDIT_CARD,0.0,11691.24,INR,COMPLETED
ORD-2026-3333,2026-04-25 16:15:59,CUST-2889,Bengaluru,NETBANKING,0.0,1819.86,INR,COMPLETED
ORD-2026-3334,2026-04-25 16:30:44,CUST-2854,Bengaluru,CREDIT_CARD,0.0,8236.37,INR,COMPLETED
